Name,Start,End,Size
FUN_BATTLE_text__0047a1f0,0x0047A1F0,0x0047A1F8,8
FUN_BATTLE_text__0047a200,0x0047A200,0x0047A48C,652
FUN_BATTLE_text__0047a490,0x0047A490,0x0047A610,384
FUN_BATTLE_text__0047a610,0x0047A610,0x0047A690,128
FUN_BATTLE_text__0047a690,0x0047A690,0x0047A740,176
FUN_BATTLE_text__0047a740,0x0047A740,0x0047A798,88
FUN_BATTLE_text__0047a7c0,0x0047A7C0,0x0047A894,212
FUN_BATTLE_text__0047a8a0,0x0047A8A0,0x0047A910,112
FUN_BATTLE_text__0047a930,0x0047A930,0x0047A9E0,176
FUN_BATTLE_text__0047a9e0,0x0047A9E0,0x0047AAF0,272
FUN_BATTLE_text__0047aaf0,0x0047AAF0,0x0047AB98,168
FUN_BATTLE_text__0047aba0,0x0047ABA0,0x0047AC5C,188
FUN_BATTLE_text__0047ac80,0x0047AC80,0x0047ACF8,120
FUN_BATTLE_text__0047ad00,0x0047AD00,0x0047AD80,128
FUN_BATTLE_text__0047ad80,0x0047AD80,0x0047ADA8,40
FUN_BATTLE_text__0047adb0,0x0047ADB0,0x0047ADB8,8
FUN_BATTLE_text__0047adc0,0x0047ADC0,0x0047AE38,120
FUN_BATTLE_text__0047ae80,0x0047AE80,0x0047AEF8,120
FUN_BATTLE_text__0047af00,0x0047AF00,0x0047AF80,128
FUN_BATTLE_text__0047af80,0x0047AF80,0x0047AF98,24
FUN_BATTLE_text__0047afa0,0x0047AFA0,0x0047B180,480
FUN_BATTLE_text__0047b180,0x0047B180,0x0047B1A8,40
FUN_BATTLE_text__0047b1b0,0x0047B1B0,0x0047B26C,188
FUN_BATTLE_text__0047b290,0x0047B290,0x0047B370,224
FUN_BATTLE_text__0047b370,0x0047B370,0x0047B3D8,104
FUN_BATTLE_text__0047b3e0,0x0047B3E0,0x0047B470,144
FUN_BATTLE_text__0047b470,0x0047B470,0x0047B4E4,116
FUN_BATTLE_text__0047b500,0x0047B500,0x0047B544,68
FUN_BATTLE_text__0047b550,0x0047B550,0x0047B5B8,104
FUN_BATTLE_text__0047b5c0,0x0047B5C0,0x0047B60C,76
FUN_BATTLE_text__0047b610,0x0047B610,0x0047B640,48
FUN_BATTLE_text__0047b640,0x0047B640,0x0047B68C,76
FUN_BATTLE_text__0047b6a0,0x0047B6A0,0x0047B734,148
FUN_BATTLE_text__0047b740,0x0047B740,0x0047B82C,236
FUN_BATTLE_text__0047b830,0x0047B830,0x0047B8EC,188
FUN_BATTLE_text__0047b8f0,0x0047B8F0,0x0047B9F8,264
FUN_BATTLE_text__0047ba00,0x0047BA00,0x0047BA08,8
FUN_BATTLE_text__0047ba10,0x0047BA10,0x0047BAEC,220
FUN_BATTLE_text__0047baf0,0x0047BAF0,0x0047BB58,104
FUN_BATTLE_text__0047bb60,0x0047BB60,0x0047BBA0,64
FUN_BATTLE_text__0047bba0,0x0047BBA0,0x0047BC80,224
FUN_BATTLE_text__0047bc80,0x0047BC80,0x0047BD20,160
FUN_BATTLE_text__0047bd20,0x0047BD20,0x0047BE64,324
FUN_BATTLE_text__0047be70,0x0047BE70,0x0047BE9C,44
FUN_BATTLE_text__0047bea0,0x0047BEA0,0x0047BF68,200
FUN_BATTLE_text__0047bf70,0x0047BF70,0x0047C070,256
FUN_BATTLE_text__0047c090,0x0047C090,0x0047C184,244
FUN_BATTLE_text__0047c190,0x0047C190,0x0047C198,8
FUN_BATTLE_text__0047c1a0,0x0047C1A0,0x0047C238,152
FUN_BATTLE_text__0047c240,0x0047C240,0x0047C2DC,156
FUN_BATTLE_text__0047c2e0,0x0047C2E0,0x0047C3E0,256
FUN_BATTLE_text__0047c3e0,0x0047C3E0,0x0047C430,80
FUN_BATTLE_text__0047c430,0x0047C430,0x0047C4F8,200
FUN_BATTLE_text__0047c500,0x0047C500,0x0047C508,8
FUN_BATTLE_text__0047c510,0x0047C510,0x0047C59C,140
FUN_BATTLE_text__0047c5a0,0x0047C5A0,0x0047C5A8,8
FUN_BATTLE_text__0047c5b0,0x0047C5B0,0x0047C5B8,8
FUN_BATTLE_text__0047c5c0,0x0047C5C0,0x0047C6D8,280
FUN_BATTLE_text__0047c6e0,0x0047C6E0,0x0047C728,72
FUN_BATTLE_text__0047c730,0x0047C730,0x0047C774,68
FUN_BATTLE_text__0047c780,0x0047C780,0x0047C874,244
FUN_BATTLE_text__0047c880,0x0047C880,0x0047C88C,12
FUN_BATTLE_text__0047c890,0x0047C890,0x0047C940,176
FUN_BATTLE_text__0047c940,0x0047C940,0x0047C948,8
FUN_BATTLE_text__0047c950,0x0047C950,0x0047C9C0,112
FUN_BATTLE_text__0047c9c0,0x0047C9C0,0x0047CA2C,108
FUN_BATTLE_text__0047ca30,0x0047CA30,0x0047CADC,172
FUN_BATTLE_text__0047cae0,0x0047CAE0,0x0047CBB8,216
FUN_BATTLE_text__0047cbc0,0x0047CBC0,0x0047CBEC,44
FUN_BATTLE_text__0047cbf0,0x0047CBF0,0x0047CC94,164
FUN_BATTLE_text__0047cca0,0x0047CCA0,0x0047CCD0,48
FUN_BATTLE_text__0047ccd0,0x0047CCD0,0x0047D3A0,1744
FUN_BATTLE_text__0047d3d0,0x0047D3D0,0x0047D478,168
FUN_BATTLE_text__0047d490,0x0047D490,0x0047D508,120
FUN_BATTLE_text__0047d510,0x0047D510,0x0047D608,248
FUN_BATTLE_text__0047d610,0x0047D610,0x0047D688,120
FUN_BATTLE_text__0047d690,0x0047D690,0x0047D78C,252
FUN_BATTLE_text__0047d790,0x0047D790,0x0047D808,120
FUN_BATTLE_text__0047d810,0x0047D810,0x0047D8D4,196
FUN_BATTLE_text__0047d900,0x0047D900,0x0047D948,72
FUN_BATTLE_text__0047d950,0x0047D950,0x0047DA84,308
FUN_BATTLE_text__0047da90,0x0047DA90,0x0047DABC,44
FUN_BATTLE_text__0047dac0,0x0047DAC0,0x0047DB1C,92
FUN_BATTLE_text__0047db20,0x0047DB20,0x0047DCA0,384
FUN_BATTLE_text__0047dca0,0x0047DCA0,0x0047DE50,432
FUN_BATTLE_text__0047de50,0x0047DE50,0x0047DE98,72
FUN_BATTLE_text__0047dea0,0x0047DEA0,0x0047DEA8,8
FUN_BATTLE_text__0047df00,0x0047DF00,0x0047DF64,100
FUN_BATTLE_text__0047df70,0x0047DF70,0x0047DFBC,76
FUN_BATTLE_text__0047dfc0,0x0047DFC0,0x0047E0EC,300
FUN_BATTLE_text__0047e0f0,0x0047E0F0,0x0047E0F8,8
FUN_BATTLE_text__0047e100,0x0047E100,0x0047E1CC,204
FUN_BATTLE_text__0047e240,0x0047E240,0x0047E278,56
FUN_BATTLE_text__0047e280,0x0047E280,0x0047E3AC,300
FUN_BATTLE_text__0047e3b0,0x0047E3B0,0x0047E498,232
FUN_BATTLE_text__0047e4a0,0x0047E4A0,0x0047E4D4,52
FUN_BATTLE_text__0047e4e0,0x0047E4E0,0x0047E4EC,12
FUN_BATTLE_text__0047e4f0,0x0047E4F0,0x0047E534,68
FUN_BATTLE_text__0047e540,0x0047E540,0x0047E584,68
FUN_BATTLE_text__0047e590,0x0047E590,0x0047E5D4,68
FUN_BATTLE_text__0047e5e0,0x0047E5E0,0x0047E954,884
FUN_BATTLE_text__0047e960,0x0047E960,0x0047E970,16
FUN_BATTLE_text__0047e970,0x0047E970,0x0047E984,20
FUN_BATTLE_text__0047e990,0x0047E990,0x0047EE28,1176
FUN_BATTLE_text__0047ee30,0x0047EE30,0x0047EF7C,332
FUN_BATTLE_text__0047ef80,0x0047EF80,0x0047F23C,700
FUN_BATTLE_text__0047f240,0x0047F240,0x0047F32C,236
FUN_BATTLE_text__0047f330,0x0047F330,0x0047F47C,332
FUN_BATTLE_text__0047f480,0x0047F480,0x0047F4A0,32
FUN_BATTLE_text__0047f4a0,0x0047F4A0,0x0047F55C,188
FUN_BATTLE_text__0047f560,0x0047F560,0x0047F940,992
FUN_BATTLE_text__0047f940,0x0047F940,0x0047F948,8
FUN_BATTLE_text__0047f950,0x0047F950,0x0047F95C,12
FUN_BATTLE_text__0047f960,0x0047F960,0x0047F9E8,136
FUN_BATTLE_text__0047f9f0,0x0047F9F0,0x0047FAB8,200
FUN_BATTLE_text__0047fac0,0x0047FAC0,0x0047FB74,180
FUN_BATTLE_text__0047fb80,0x0047FB80,0x0047FC34,180
FUN_BATTLE_text__0047fc40,0x0047FC40,0x0047FCF4,180
FUN_BATTLE_text__0047fd00,0x0047FD00,0x0047FD74,116
FUN_BATTLE_text__0047fd80,0x0047FD80,0x0047FDFC,124
FUN_BATTLE_text__0047fe00,0x0047FE00,0x0047FE7C,124
FUN_BATTLE_text__0047fe80,0x0047FE80,0x0047FEF4,116
FUN_BATTLE_text__0047ff00,0x0047FF00,0x0047FF5C,92
FUN_BATTLE_text__0047ff60,0x0047FF60,0x004801F4,660
FUN_BATTLE_text__00480200,0x00480200,0x0048022C,44
FUN_BATTLE_text__00480230,0x00480230,0x004802E4,180
FUN_BATTLE_text__004802f0,0x004802F0,0x00480410,288
FUN_BATTLE_text__00480410,0x00480410,0x0048044C,60
FUN_BATTLE_text__00480450,0x00480450,0x004804F4,164
FUN_BATTLE_text__00480500,0x00480500,0x00480554,84
FUN_BATTLE_text__00480560,0x00480560,0x00480600,160
FUN_BATTLE_text__00480600,0x00480600,0x00480660,96
FUN_BATTLE_text__00480660,0x00480660,0x00480714,180
FUN_BATTLE_text__00480720,0x00480720,0x004807B0,144
FUN_BATTLE_text__004807b0,0x004807B0,0x00480830,128
FUN_BATTLE_text__00480830,0x00480830,0x00480850,32
FUN_BATTLE_text__00480850,0x00480850,0x00480894,68
FUN_BATTLE_text__004808b0,0x004808B0,0x00480B5C,684
FUN_BATTLE_text__00480b60,0x00480B60,0x00480C0C,172
FUN_BATTLE_text__00480c10,0x00480C10,0x00480D30,288
FUN_BATTLE_text__00480d30,0x00480D30,0x00480EF8,456
FUN_BATTLE_text__00480f00,0x00480F00,0x00481024,292
FUN_BATTLE_text__00481030,0x00481030,0x00481058,40
FUN_BATTLE_text__00481060,0x00481060,0x004814D0,1136
FUN_BATTLE_text__004814d0,0x004814D0,0x004814F0,32
FUN_BATTLE_text__004814f0,0x004814F0,0x00481510,32
FUN_BATTLE_text__004815f0,0x004815F0,0x00481800,528
FUN_BATTLE_text__00481800,0x00481800,0x004819F0,496
FUN_BATTLE_text__004819f0,0x004819F0,0x00481C7C,652
FUN_BATTLE_text__00481c80,0x00481C80,0x00481D7C,252
FUN_BATTLE_text__00481d80,0x00481D80,0x00481DA4,36
FUN_BATTLE_text__00481db0,0x00481DB0,0x00481E08,88
FUN_BATTLE_text__00481e10,0x00481E10,0x00481EA8,152
FUN_BATTLE_text__00481eb0,0x00481EB0,0x00481F94,228
FUN_BATTLE_text__00481fa0,0x00481FA0,0x004821A4,516
FUN_BATTLE_text__004821b0,0x004821B0,0x004825FC,1100
FUN_BATTLE_text__00482600,0x00482600,0x00482808,520
FUN_BATTLE_text__00482830,0x00482830,0x00482838,8
FUN_BATTLE_text__00482840,0x00482840,0x00482848,8
thunk_FUN_00281ca0,0x00482850,0x00482858,8
FUN_BATTLE_text__00482860,0x00482860,0x00482868,8
thunk_FUN_00281bf0,0x00482870,0x00482878,8
FUN_BATTLE_text__00482880,0x00482880,0x00482888,8
FUN_BATTLE_text__00482890,0x00482890,0x00482898,8
thunk_FUN_00281b90,0x004828A0,0x004828A8,8
thunk_FUN_00281b20,0x004828B0,0x004828B8,8
thunk_FUN_00281ab0,0x004828C0,0x004828C8,8
FUN_BATTLE_text__004828d0,0x004828D0,0x004828D8,8
thunk_FUN_00281830,0x004828E0,0x004828E8,8
thunk_FUN_002817b0,0x004828F0,0x004828F8,8
thunk_FUN_00281760,0x00482900,0x00482908,8
thunk_FUN_00281710,0x00482910,0x00482918,8
FUN_BATTLE_text__00484d80,0x00484D80,0x00484DF4,116
FUN_BATTLE_text__00484e00,0x00484E00,0x00484E54,84
FUN_BATTLE_text__00484e60,0x00484E60,0x00484EB4,84
FUN_BATTLE_text__00484ec0,0x00484EC0,0x00484F14,84
FUN_BATTLE_text__00484f20,0x00484F20,0x00484F74,84
